Fecha DMA;Latitud;Longitud;Tip. LANCE;N LANCE;TALLA
28/07/2008;16;117;LANATUN;20;65
28/07/2008;16;117;LANATUN;20;68
28/07/2008;16;117;LANATUN;20;73
28/07/2008;16;117;LANATUN;20;62
28/07/2008;16;117;LANATUN;20;58
28/07/2008;16;117;LANATUN;20;48
28/07/2008;16;117;LANATUN;20;62
28/07/2008;16;117;LANATUN;20;63
28/07/2008;16;117;LANATUN;20;63
28/07/2008;16;117;LANATUN;20;73
28/07/2008;16;117;LANATUN;20;63
28/07/2008;16;117;LANATUN;20;80
28/07/2008;16;117;LANATUN;20;45
28/07/2008;16;117;LANATUN;20;63
28/07/2008;16;117;LANATUN;20;65
28/07/2008;16;117;LANATUN;20;69
28/07/2008;16;117;LANATUN;20;81
28/07/2008;16;117;LANATUN;20;53
28/07/2008;16;117;LANATUN;20;68
28/07/2008;16;117;LANATUN;20;73
28/07/2008;16;117;LANATUN;20;75
28/07/2008;16;117;LANATUN;20;75
28/07/2008;16;117;LANATUN;20;60
28/07/2008;16;117;LANATUN;20;65
28/07/2008;16;117;LANATUN;20;90
28/07/2008;16;117;LANATUN;20;100
28/07/2008;16;117;LANATUN;20;52
28/07/2008;16;117;LANATUN;20;75
28/07/2008;16;117;LANATUN;20;64
28/07/2008;16;117;LANATUN;20;73
28/07/2008;16;117;LANATUN;20;80
28/07/2008;16;117;LANATUN;20;80
28/07/2008;16;117;LANATUN;20;65
07/08/2008;26;113;LANATUN;35;43
07/08/2008;26;113;LANATUN;35;40
07/08/2008;26;113;LANATUN;35;38
07/08/2008;26;113;LANATUN;35;45
07/08/2008;26;113;LANATUN;35;53
07/08/2008;26;113;LANATUN;35;50
07/08/2008;26;113;LANATUN;35;53
07/08/2008;26;113;LANATUN;35;50
07/08/2008;26;113;LANATUN;35;48
07/08/2008;26;113;LANATUN;35;45
07/08/2008;26;113;LANATUN;35;49
07/08/2008;26;113;LANATUN;35;39
07/08/2008;26;113;LANATUN;35;51
07/08/2008;26;113;LANATUN;35;48
07/08/2008;26;113;LANATUN;35;39
07/08/2008;26;113;LANATUN;35;45
07/08/2008;26;113;LANATUN;35;43
07/08/2008;26;113;LANATUN;35;46
07/08/2008;26;113;LANATUN;35;48
07/08/2008;26;113;LANATUN;35;39
07/08/2008;26;113;LANATUN;35;52
07/08/2008;26;113;LANATUN;35;50
07/08/2008;26;113;LANATUN;35;49
07/08/2008;26;113;LANATUN;35;56
07/08/2008;26;113;LANATUN;35;58
07/08/2008;26;113;LANATUN;35;43
07/08/2008;26;113;LANATUN;35;46
07/08/2008;26;113;LANATUN;35;37
07/08/2008;26;113;LANATUN;35;48
07/08/2008;26;113;LANATUN;35;43
07/08/2008;26;113;LANATUN;35;50
07/08/2008;26;113;LANATUN;35;43
07/08/2008;26;113;LANATUN;35;45
07/08/2008;26;113;LANATUN;35;52
07/08/2008;26;113;LANATUN;35;50
07/08/2008;26;113;LANATUN;35;55
07/08/2008;26;113;LANATUN;35;43
07/08/2008;26;113;LANATUN;35;45
07/08/2008;26;113;LANATUN;35;47
07/08/2008;26;113;LANATUN;35;42
07/08/2008;26;113;LANATUN;35;40
07/08/2008;26;113;LANATUN;35;52
07/08/2008;26;113;LANATUN;35;46
07/08/2008;26;113;LANATUN;35;49
07/08/2008;26;113;LANATUN;35;53
07/08/2008;26;113;LANATUN;35;46
07/08/2008;26;113;LANATUN;35;42
07/08/2008;26;113;LANATUN;35;45
07/08/2008;26;113;LANATUN;35;53
07/08/2008;26;113;LANATUN;35;38
07/08/2008;26;113;LANATUN;35;42
07/08/2008;26;113;LANATUN;35;39
07/08/2008;26;113;LANATUN;35;45
07/08/2008;26;113;LANATUN;35;50
07/08/2008;26;113;LANATUN;35;46
07/08/2008;26;113;LANATUN;35;54
07/08/2008;26;113;LANATUN;35;39
07/08/2008;26;113;LANATUN;35;43
07/08/2008;26;113;LANATUN;35;40
07/08/2008;26;113;LANATUN;35;45
07/08/2008;26;113;LANATUN;35;42
07/08/2008;26;113;LANATUN;35;50
07/08/2008;26;113;LANATUN;35;47
07/08/2008;26;113;LANATUN;35;39
07/08/2008;26;113;LANATUN;35;45
07/08/2008;26;113;LANATUN;35;45
07/08/2008;26;113;LANATUN;35;40
08/08/2008;26;113;LANATUN;38;45
08/08/2008;26;113;LANATUN;38;43
08/08/2008;26;113;LANATUN;38;48
08/08/2008;26;113;LANATUN;38;53
08/08/2008;26;113;LANATUN;38;39
08/08/2008;26;113;LANATUN;38;40
08/08/2008;26;113;LANATUN;38;45
08/08/2008;26;113;LANATUN;38;43
08/08/2008;26;113;LANATUN;38;46
08/08/2008;26;113;LANATUN;38;45
08/08/2008;26;113;LANATUN;38;50
08/08/2008;26;113;LANATUN;38;52
08/08/2008;26;113;LANATUN;38;46
08/08/2008;26;113;LANATUN;38;48
08/08/2008;26;113;LANATUN;38;40
08/08/2008;26;113;LANATUN;38;43
08/08/2008;26;113;LANATUN;38;45
08/08/2008;26;113;LANATUN;38;42
08/08/2008;26;113;LANATUN;38;40
08/08/2008;26;113;LANATUN;38;39
08/08/2008;26;113;LANATUN;38;52
08/08/2008;26;113;LANATUN;38;55
08/08/2008;26;113;LANATUN;38;43
08/08/2008;26;113;LANATUN;38;45
08/08/2008;26;113;LANATUN;38;45
08/08/2008;26;113;LANATUN;38;45
08/08/2008;26;113;LANATUN;38;45
08/08/2008;26;113;LANATUN;38;43
08/08/2008;26;113;LANATUN;38;40
08/08/2008;26;113;LANATUN;38;52
08/08/2008;26;113;LANATUN;38;49
08/08/2008;26;113;LANATUN;38;38
08/08/2008;26;113;LANATUN;38;40
08/08/2008;26;113;LANATUN;38;42
08/08/2008;26;113;LANATUN;38;45
08/08/2008;26;113;LANATUN;38;40
08/08/2008;26;113;LANATUN;38;50
08/08/2008;26;113;LANATUN;38;63
08/08/2008;26;113;LANATUN;38;43
08/08/2008;26;113;LANATUN;38;42
08/08/2008;26;113;LANATUN;38;42
08/08/2008;26;113;LANATUN;38;40
08/08/2008;26;113;LANATUN;38;36
08/08/2008;26;113;LANATUN;38;52
08/08/2008;26;113;LANATUN;38;42
08/08/2008;26;113;LANATUN;38;43
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;40
09/08/2008;26;113;LANATUN;41;38
09/08/2008;26;113;LANATUN;41;43
09/08/2008;26;113;LANATUN;41;50
09/08/2008;26;113;LANATUN;41;46
09/08/2008;26;113;LANATUN;41;51
09/08/2008;26;113;LANATUN;41;43
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;38
09/08/2008;26;113;LANATUN;41;50
09/08/2008;26;113;LANATUN;41;40
09/08/2008;26;113;LANATUN;41;36
09/08/2008;26;113;LANATUN;41;43
09/08/2008;26;113;LANATUN;41;51
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;48
09/08/2008;26;113;LANATUN;41;43
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;36
09/08/2008;26;113;LANATUN;41;38
09/08/2008;26;113;LANATUN;41;43
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;47
09/08/2008;26;113;LANATUN;41;43
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;51
09/08/2008;26;113;LANATUN;41;39
09/08/2008;26;113;LANATUN;41;42
09/08/2008;26;113;LANATUN;41;40
09/08/2008;26;113;LANATUN;41;42
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;49
09/08/2008;26;113;LANATUN;41;39
09/08/2008;26;113;LANATUN;41;55
09/08/2008;26;113;LANATUN;41;40
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;44
09/08/2008;26;113;LANATUN;41;48
09/08/2008;26;113;LANATUN;41;46
09/08/2008;26;113;LANATUN;41;40
09/08/2008;26;113;LANATUN;41;51
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;43
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;43
09/08/2008;26;113;LANATUN;41;50
09/08/2008;26;113;LANATUN;41;49
09/08/2008;26;113;LANATUN;41;36
09/08/2008;26;113;LANATUN;41;43
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;45
09/08/2008;26;113;LANATUN;41;44
09/08/2008;26;113;LANATUN;41;42
09/08/2008;26;113;LANATUN;41;40
09/08/2008;26;113;LANATUN;41;42
09/08/2008;26;113;LANATUN;41;41
09/08/2008;26;113;LANATUN;41;42
09/08/2008;26;113;LANATUN;41;45
27/07/2008;32;117;LANATUN;24;71
27/07/2008;32;117;LANATUN;24;72
27/07/2008;32;117;LANATUN;24;62
27/07/2008;32;117;LANATUN;24;81
27/07/2008;32;117;LANATUN;24;73
27/07/2008;32;117;LANATUN;24;74
27/07/2008;32;117;LANATUN;24;70
27/07/2008;32;117;LANATUN;24;68
27/07/2008;32;117;LANATUN;24;69
27/07/2008;32;117;LANATUN;24;60
27/07/2008;32;117;LANATUN;24;71
27/07/2008;32;117;LANATUN;24;72
27/07/2008;32;117;LANATUN;24;73
27/07/2008;32;117;LANATUN;24;74
27/07/2008;32;117;LANATUN;24;75
27/07/2008;32;117;LANATUN;24;69
27/07/2008;32;117;LANATUN;24;70
27/07/2008;32;117;LANATUN;24;71
27/07/2008;32;117;LANATUN;24;72
27/07/2008;32;117;LANATUN;24;73
27/07/2008;32;117;LANATUN;24;72
27/07/2008;32;117;LANATUN;24;71
27/07/2008;32;117;LANATUN;24;68
27/07/2008;32;117;LANATUN;24;67
27/07/2008;32;117;LANATUN;24;65
27/07/2008;32;117;LANATUN;24;71
27/07/2008;32;117;LANATUN;24;72
27/07/2008;32;117;LANATUN;24;73
27/07/2008;32;117;LANATUN;24;71
27/07/2008;32;117;LANATUN;24;70
27/07/2008;32;117;LANATUN;24;68
06/07/2008;30;116;LANATUN;3;67
06/07/2008;30;116;LANATUN;3;76
06/07/2008;30;116;LANATUN;3;69
06/07/2008;30;116;LANATUN;3;71
06/07/2008;30;116;LANATUN;3;68
06/07/2008;30;116;LANATUN;3;75
06/07/2008;30;116;LANATUN;3;83
06/07/2008;30;116;LANATUN;3;64
06/07/2008;30;116;LANATUN;3;58
06/07/2008;30;116;LANATUN;3;66
06/07/2008;30;116;LANATUN;3;69
06/07/2008;30;116;LANATUN;3;58
06/07/2008;30;116;LANATUN;3;59
06/07/2008;30;116;LANATUN;3;60
06/07/2008;30;116;LANATUN;3;63
06/07/2008;30;116;LANATUN;3;71
06/07/2008;30;116;LANATUN;3;68
06/07/2008;30;116;LANATUN;3;59
06/07/2008;30;116;LANATUN;3;64
06/07/2008;30;116;LANATUN;3;76
06/07/2008;30;116;LANATUN;3;70
06/07/2008;30;116;LANATUN;3;66
06/07/2008;30;116;LANATUN;3;64
06/07/2008;30;116;LANATUN;3;59
06/07/2008;30;116;LANATUN;3;61
11/07/2008;28;115;LANATUN;4;66
11/07/2008;28;115;LANATUN;4;58
11/07/2008;28;115;LANATUN;4;59
11/07/2008;28;115;LANATUN;4;60
11/07/2008;28;115;LANATUN;4;65
11/07/2008;28;115;LANATUN;4;64
11/07/2008;28;115;LANATUN;4;80
11/07/2008;28;115;LANATUN;4;79
11/07/2008;28;115;LANATUN;4;68
11/07/2008;28;115;LANATUN;4;76
11/07/2008;28;115;LANATUN;4;74
11/07/2008;28;115;LANATUN;4;79
11/07/2008;28;115;LANATUN;4;73
11/07/2008;28;115;LANATUN;4;66
11/07/2008;28;115;LANATUN;4;68
11/07/2008;28;115;LANATUN;4;70
11/07/2008;28;115;LANATUN;4;77
11/07/2008;28;115;LANATUN;4;66
11/07/2008;28;115;LANATUN;4;74
11/07/2008;28;115;LANATUN;4;78
11/07/2008;28;115;LANATUN;4;70
11/07/2008;28;115;LANATUN;4;73
11/07/2008;28;115;LANATUN;4;68
11/07/2008;28;115;LANATUN;4;77
11/07/2008;28;115;LANATUN;4;69
11/07/2008;28;115;LANATUN;6;59
11/07/2008;28;115;LANATUN;6;63
11/07/2008;28;115;LANATUN;6;70
11/07/2008;28;115;LANATUN;6;66
11/07/2008;28;115;LANATUN;6;72
11/07/2008;28;115;LANATUN;6;54
11/07/2008;28;115;LANATUN;6;77
11/07/2008;28;115;LANATUN;6;69
11/07/2008;28;115;LANATUN;6;78
11/07/2008;28;115;LANATUN;6;66
11/07/2008;28;115;LANATUN;6;81
11/07/2008;28;115;LANATUN;6;76
11/07/2008;28;115;LANATUN;6;63
11/07/2008;28;115;LANATUN;6;58
11/07/2008;28;115;LANATUN;6;69
11/07/2008;28;115;LANATUN;6;76
11/07/2008;28;115;LANATUN;6;72
11/07/2008;28;115;LANATUN;6;71
11/07/2008;28;115;LANATUN;6;60
11/07/2008;28;115;LANATUN;6;63
11/07/2008;28;115;LANATUN;6;66
11/07/2008;28;115;LANATUN;6;55
13/07/2008;28;116;LANATUN;8;77
13/07/2008;28;116;LANATUN;8;69
13/07/2008;28;116;LANATUN;8;72
13/07/2008;28;116;LANATUN;8;68
13/07/2008;28;116;LANATUN;8;73
13/07/2008;28;116;LANATUN;8;59
13/07/2008;28;116;LANATUN;8;66
13/07/2008;28;116;LANATUN;8;76
13/07/2008;28;116;LANATUN;8;69
13/07/2008;28;116;LANATUN;8;68
13/07/2008;28;116;LANATUN;8;64
13/07/2008;28;116;LANATUN;8;69
13/07/2008;28;116;LANATUN;8;72
13/07/2008;28;116;LANATUN;8;75
13/07/2008;28;116;LANATUN;8;70
13/07/2008;28;116;LANATUN;8;80
13/07/2008;28;116;LANATUN;8;71
13/07/2008;28;116;LANATUN;8;68
13/07/2008;28;116;LANATUN;8;79
13/07/2008;28;116;LANATUN;8;66
13/07/2008;28;116;LANATUN;8;80
20/07/2008;25;112;LANATUN;11;70
20/07/2008;25;112;LANATUN;11;84
20/07/2008;25;112;LANATUN;11;76
20/07/2008;25;112;LANATUN;11;71
20/07/2008;25;112;LANATUN;11;69
20/07/2008;25;112;LANATUN;11;68
20/07/2008;25;112;LANATUN;11;60
20/07/2008;25;112;LANATUN;11;59
20/07/2008;25;112;LANATUN;11;63
20/07/2008;25;112;LANATUN;11;66
20/07/2008;25;112;LANATUN;11;66
20/07/2008;25;112;LANATUN;11;65
20/07/2008;25;112;LANATUN;11;68
20/07/2008;25;112;LANATUN;11;77
20/07/2008;25;112;LANATUN;11;70
20/07/2008;25;112;LANATUN;11;68
20/07/2008;25;112;LANATUN;11;69
20/07/2008;25;112;LANATUN;11;66
20/07/2008;25;112;LANATUN;11;61
20/07/2008;25;112;LANATUN;11;64
20/07/2008;25;112;LANATUN;11;72
20/07/2008;25;112;LANATUN;11;75
20/07/2008;25;112;LANATUN;11;68
20/07/2008;25;112;LANATUN;11;60
20/07/2008;25;112;LANATUN;11;71
20/07/2008;25;112;LANATUN;11;66
20/07/2008;25;112;LANATUN;11;65
20/07/2008;25;112;LANATUN;11;68
20/07/2008;25;112;LANATUN;11;61
20/07/2008;25;112;LANATUN;11;68
20/07/2008;25;112;LANATUN;11;72
20/07/2008;25;112;LANATUN;11;74
20/07/2008;25;112;LANATUN;11;69
20/07/2008;25;112;LANATUN;13;71
20/07/2008;25;112;LANATUN;13;69
20/07/2008;25;112;LANATUN;13;68
20/07/2008;25;112;LANATUN;13;67
20/07/2008;25;112;LANATUN;13;60
20/07/2008;25;112;LANATUN;13;63
20/07/2008;25;112;LANATUN;13;66
20/07/2008;25;112;LANATUN;13;64
20/07/2008;25;112;LANATUN;13;70
20/07/2008;25;112;LANATUN;13;69
20/07/2008;25;112;LANATUN;13;67
20/07/2008;25;112;LANATUN;13;66
20/07/2008;25;112;LANATUN;13;63
20/07/2008;25;112;LANATUN;13;61
20/07/2008;25;112;LANATUN;13;58
20/07/2008;25;112;LANATUN;13;69
20/07/2008;25;112;LANATUN;13;67
20/07/2008;25;112;LANATUN;13;60
20/07/2008;25;112;LANATUN;13;63
20/07/2008;25;112;LANATUN;13;67
20/07/2008;25;112;LANATUN;13;68
20/07/2008;25;112;LANATUN;13;72
20/07/2008;25;112;LANATUN;13;70
20/07/2008;25;112;LANATUN;13;71
20/07/2008;25;112;LANATUN;13;69
20/07/2008;25;112;LANATUN;13;68
21/07/2008;25;112;LANATUN;14;70
21/07/2008;25;112;LANATUN;14;69
21/07/2008;25;112;LANATUN;14;74
21/07/2008;25;112;LANATUN;14;60
21/07/2008;25;112;LANATUN;14;63
21/07/2008;25;112;LANATUN;14;66
21/07/2008;25;112;LANATUN;14;69
21/07/2008;25;112;LANATUN;14;68
21/07/2008;25;112;LANATUN;14;59
21/07/2008;25;112;LANATUN;14;61
21/07/2008;25;112;LANATUN;14;66
21/07/2008;25;112;LANATUN;14;65
21/07/2008;25;112;LANATUN;14;56
21/07/2008;25;112;LANATUN;14;68
21/07/2008;25;112;LANATUN;14;77
21/07/2008;25;112;LANATUN;14;71
21/07/2008;25;112;LANATUN;14;69
21/07/2008;25;112;LANATUN;14;67
21/07/2008;25;112;LANATUN;14;70
21/07/2008;25;112;LANATUN;14;69
21/07/2008;25;112;LANATUN;14;66
21/07/2008;25;112;LANATUN;14;68
21/07/2008;25;112;LANATUN;14;70
21/07/2008;25;112;LANATUN;14;68
21/07/2008;25;112;LANATUN;14;77
27/07/2008;31;117;LANATUN;6;81
27/07/2008;31;117;LANATUN;6;82
27/07/2008;31;117;LANATUN;6;83
27/07/2008;31;117;LANATUN;6;78
27/07/2008;31;117;LANATUN;6;87
27/07/2008;31;117;LANATUN;6;82
27/07/2008;31;117;LANATUN;6;85
27/07/2008;31;117;LANATUN;6;87
27/07/2008;31;117;LANATUN;6;87
27/07/2008;31;117;LANATUN;6;82
27/07/2008;31;117;LANATUN;6;82
27/07/2008;31;117;LANATUN;6;81
27/07/2008;31;117;LANATUN;6;79
27/07/2008;31;117;LANATUN;6;77
27/07/2008;31;117;LANATUN;6;81
27/07/2008;31;117;LANATUN;6;80
27/07/2008;31;117;LANATUN;6;86
27/07/2008;31;117;LANATUN;6;87
27/07/2008;31;117;LANATUN;6;87
27/07/2008;31;117;LANATUN;6;79
27/07/2008;31;117;LANATUN;6;82
27/07/2008;31;117;LANATUN;6;82
27/07/2008;31;117;LANATUN;6;81
27/07/2008;31;117;LANATUN;6;78
27/07/2008;31;117;LANATUN;6;86
27/07/2008;31;117;LANATUN;6;86
27/07/2008;31;117;LANATUN;6;78
27/07/2008;31;117;LANATUN;6;76
27/07/2008;31;117;LANATUN;6;78
27/07/2008;31;117;LANATUN;6;80
27/07/2008;31;117;LANATUN;6;86
27/07/2008;31;117;LANATUN;6;85
27/07/2008;31;117;LANATUN;6;81
27/07/2008;31;117;LANATUN;6;83
27/07/2008;31;117;LANATUN;6;87
27/07/2008;31;117;LANATUN;6;82
27/07/2008;31;117;LANATUN;6;79
27/07/2008;31;117;LANATUN;6;75
27/07/2008;31;117;LANATUN;6;83
29/07/2008;32;117;LANATUN;8;77
29/07/2008;32;117;LANATUN;8;93
29/07/2008;32;117;LANATUN;8;95
29/07/2008;32;117;LANATUN;8;91
29/07/2008;32;117;LANATUN;8;93
29/07/2008;32;117;LANATUN;8;93
29/07/2008;32;117;LANATUN;8;98
29/07/2008;32;117;LANATUN;8;95
29/07/2008;32;117;LANATUN;8;91
29/07/2008;32;117;LANATUN;8;90
29/07/2008;32;117;LANATUN;8;78
29/07/2008;32;117;LANATUN;8;95
29/07/2008;32;117;LANATUN;8;91
29/07/2008;32;117;LANATUN;8;97
29/07/2008;32;117;LANATUN;8;89
29/07/2008;32;117;LANATUN;8;95
29/07/2008;32;117;LANATUN;8;93
29/07/2008;32;117;LANATUN;8;93
29/07/2008;32;117;LANATUN;8;91
29/07/2008;32;117;LANATUN;8;93
29/07/2008;32;117;LANATUN;8;96
29/07/2008;32;117;LANATUN;8;90
29/07/2008;32;117;LANATUN;8;78
29/07/2008;32;117;LANATUN;8;75
29/07/2008;32;117;LANATUN;8;77
29/07/2008;32;117;LANATUN;8;77
29/07/2008;32;117;LANATUN;8;98
29/07/2008;32;117;LANATUN;8;95
29/07/2008;32;117;LANATUN;8;97
29/07/2008;32;117;LANATUN;8;74
29/07/2008;32;117;LANATUN;8;93
10/01/2008;7;96;LANMAM;2;75
10/01/2008;7;96;LANMAM;2;94
10/01/2008;7;96;LANMAM;2;122
10/01/2008;7;96;LANMAM;2;108
10/01/2008;7;96;LANMAM;2;91
10/01/2008;7;96;LANMAM;2;128
10/01/2008;7;96;LANMAM;2;102
10/01/2008;7;96;LANMAM;2;83
10/01/2008;7;96;LANMAM;2;89
10/01/2008;7;96;LANMAM;2;115
10/01/2008;7;96;LANMAM;2;72
10/01/2008;7;96;LANMAM;2;86
10/01/2008;7;96;LANMAM;2;125
10/01/2008;7;96;LANMAM;2;108
10/01/2008;7;96;LANMAM;2;112
10/01/2008;7;96;LANMAM;2;91
10/01/2008;7;96;LANMAM;2;102
10/01/2008;7;96;LANMAM;2;89
10/01/2008;7;96;LANMAM;2;76
10/01/2008;7;96;LANMAM;2;95
10/01/2008;7;96;LANMAM;2;107
10/01/2008;7;96;LANMAM;2;90
10/01/2008;7;96;LANMAM;2;123
10/01/2008;7;96;LANMAM;2;125
10/01/2008;7;96;LANMAM;2;105
10/01/2008;7;96;LANMAM;2;118
10/01/2008;7;96;LANMAM;2;120
10/01/2008;7;96;LANMAM;2;97
10/01/2008;7;96;LANMAM;2;81
10/01/2008;7;96;LANMAM;2;109
10/01/2008;7;96;LANMAM;2;76
10/01/2008;7;96;LANMAM;2;125
10/01/2008;7;96;LANMAM;2;100
10/01/2008;7;96;LANMAM;2;78
10/01/2008;7;96;LANMAM;2;84
10/01/2008;7;96;LANMAM;2;113
10/01/2008;7;96;LANMAM;2;98
10/01/2008;7;96;LANMAM;2;125
10/01/2008;7;96;LANMAM;2;102
10/01/2008;7;96;LANMAM;2;112
11/01/2008;7;96;LANMAM;5;122
11/01/2008;7;96;LANMAM;5;108
11/01/2008;7;96;LANMAM;5;125
11/01/2008;7;96;LANMAM;5;103
11/01/2008;7;96;LANMAM;5;105
11/01/2008;7;96;LANMAM;5;116
11/01/2008;7;96;LANMAM;5;112
11/01/2008;7;96;LANMAM;5;113
11/01/2008;7;96;LANMAM;5;102
11/01/2008;7;96;LANMAM;5;96
11/01/2008;7;96;LANMAM;5;124
11/01/2008;7;96;LANMAM;5;128
11/01/2008;7;96;LANMAM;5;121
11/01/2008;7;96;LANMAM;5;105
11/01/2008;7;96;LANMAM;5;103
11/01/2008;7;96;LANMAM;5;98
11/01/2008;7;96;LANMAM;5;93
11/01/2008;7;96;LANMAM;5;120
11/01/2008;7;96;LANMAM;5;115
11/01/2008;7;96;LANMAM;5;100
11/01/2008;7;96;LANMAM;5;107
11/01/2008;7;96;LANMAM;5;102
11/01/2008;7;96;LANMAM;5;122
11/01/2008;7;96;LANMAM;5;118
11/01/2008;7;96;LANMAM;5;112
11/01/2008;7;96;LANMAM;5;115
11/01/2008;7;96;LANMAM;5;121
11/01/2008;7;96;LANMAM;5;97
11/01/2008;7;96;LANMAM;5;105
11/01/2008;7;96;LANMAM;5;113
12/01/2008;7;95;LANMAM;8;82
12/01/2008;7;95;LANMAM;8;76
12/01/2008;7;95;LANMAM;8;105
12/01/2008;7;95;LANMAM;8;94
12/01/2008;7;95;LANMAM;8;108
12/01/2008;7;95;LANMAM;8;123
12/01/2008;7;95;LANMAM;8;118
12/01/2008;7;95;LANMAM;8;81
12/01/2008;7;95;LANMAM;8;78
12/01/2008;7;95;LANMAM;8;86
12/01/2008;7;95;LANMAM;8;124
12/01/2008;7;95;LANMAM;8;115
12/01/2008;7;95;LANMAM;8;128
12/01/2008;7;95;LANMAM;8;100
12/01/2008;7;95;LANMAM;8;95
12/01/2008;7;95;LANMAM;8;84
12/01/2008;7;95;LANMAM;8;75
12/01/2008;7;95;LANMAM;8;73
12/01/2008;7;95;LANMAM;8;81
12/01/2008;7;95;LANMAM;8;69
12/01/2008;7;95;LANMAM;8;74
12/01/2008;7;95;LANMAM;8;81
12/01/2008;7;95;LANMAM;8;108
12/01/2008;7;95;LANMAM;8;112
12/01/2008;7;95;LANMAM;8;96
12/01/2008;7;95;LANMAM;8;121
12/01/2008;7;95;LANMAM;8;72
12/01/2008;7;95;LANMAM;8;68
12/01/2008;7;95;LANMAM;8;84
12/01/2008;7;95;LANMAM;8;93
12/01/2008;7;95;LANMAM;8;107
12/01/2008;7;95;LANMAM;8;123
12/01/2008;7;95;LANMAM;8;118
12/01/2008;7;95;LANMAM;8;91
12/01/2008;7;95;LANMAM;8;68
12/01/2008;7;95;LANMAM;8;72
12/01/2008;7;95;LANMAM;8;130
12/01/2008;7;95;LANMAM;8;116
12/01/2008;7;95;LANMAM;8;102
12/01/2008;7;95;LANMAM;8;91
15/01/2008;8;94;LANMAM;14;118
15/01/2008;8;94;LANMAM;14;105
15/01/2008;8;94;LANMAM;14;123
15/01/2008;8;94;LANMAM;14;115
15/01/2008;8;94;LANMAM;14;128
15/01/2008;8;94;LANMAM;14;135
15/01/2008;8;94;LANMAM;14;123
15/01/2008;8;94;LANMAM;14;100
15/01/2008;8;94;LANMAM;14;104
15/01/2008;8;94;LANMAM;14;89
15/01/2008;8;94;LANMAM;14;125
15/01/2008;8;94;LANMAM;14;96
15/01/2008;8;94;LANMAM;14;116
15/01/2008;8;94;LANMAM;14;116
15/01/2008;8;94;LANMAM;14;131
15/01/2008;8;94;LANMAM;14;127
15/01/2008;8;94;LANMAM;14;121
15/01/2008;8;94;LANMAM;14;123
15/01/2008;8;94;LANMAM;14;108
15/01/2008;8;94;LANMAM;14;103
15/01/2008;8;94;LANMAM;14;100
15/01/2008;8;94;LANMAM;14;98
15/01/2008;8;94;LANMAM;14;95
15/01/2008;8;94;LANMAM;14;105
15/01/2008;8;94;LANMAM;14;120
15/01/2008;8;94;LANMAM;14;110
15/01/2008;8;94;LANMAM;14;93
15/01/2008;8;94;LANMAM;14;89
15/01/2008;8;94;LANMAM;14;106
15/01/2008;8;94;LANMAM;14;124
15/01/2008;8;94;LANMAM;14;128
17/01/2008;8;93;LANMAM;17;98
17/01/2008;8;93;LANMAM;17;103
17/01/2008;8;93;LANMAM;17;96
17/01/2008;8;93;LANMAM;17;122
17/01/2008;8;93;LANMAM;17;117
17/01/2008;8;93;LANMAM;17;109
17/01/2008;8;93;LANMAM;17;124
17/01/2008;8;93;LANMAM;17;101
17/01/2008;8;93;LANMAM;17;105
17/01/2008;8;93;LANMAM;17;121
17/01/2008;8;93;LANMAM;17;118
17/01/2008;8;93;LANMAM;17;116
17/01/2008;8;93;LANMAM;17;123
17/01/2008;8;93;LANMAM;17;112
17/01/2008;8;93;LANMAM;17;100
17/01/2008;8;93;LANMAM;17;108
17/01/2008;8;93;LANMAM;17;128
17/01/2008;8;93;LANMAM;17;135
17/01/2008;8;93;LANMAM;17;106
17/01/2008;8;93;LANMAM;17;120
17/01/2008;8;93;LANMAM;17;113
17/01/2008;8;93;LANMAM;17;115
17/01/2008;8;93;LANMAM;17;102
17/01/2008;8;93;LANMAM;17;95
17/01/2008;8;93;LANMAM;17;116
17/01/2008;8;93;LANMAM;17;105
17/01/2008;8;93;LANMAM;17;108
17/01/2008;8;93;LANMAM;17;122
17/01/2008;8;93;LANMAM;17;101
17/01/2008;8;93;LANMAM;17;129
18/01/2008;8;94;LANMAM;20;120
18/01/2008;8;94;LANMAM;20;115
18/01/2008;8;94;LANMAM;20;94
18/01/2008;8;94;LANMAM;20;86
18/01/2008;8;94;LANMAM;20;108
18/01/2008;8;94;LANMAM;20;98
