FECHA DMA;LATITUD;LONGITUD;TIPO DE LANCE;TALLA
02/05/2009;7;97;LANMAM;170.6
02/05/2009;7;97;LANMAM;121.2
02/05/2009;7;97;LANMAM;139.6
02/05/2009;7;97;LANMAM;134.6
02/05/2009;7;97;LANMAM;144.5
02/05/2009;7;97;LANMAM;139.8
04/05/2009;8;99;LANMAM;156.6
04/05/2009;8;99;LANMAM;129.7
04/05/2009;8;99;LANMAM;151.9
04/05/2009;8;99;LANMAM;134.9
04/05/2009;8;99;LANMAM;141.4
04/05/2009;8;99;LANMAM;147.3
04/05/2009;8;99;LANMAM;144.2
04/05/2009;8;99;LANMAM;152.3
04/05/2009;8;99;LANMAM;138.5
04/05/2009;8;99;LANMAM;146.1
04/05/2009;8;99;LANMAM;149.6
04/05/2009;8;99;LANMAM;143.7
04/05/2009;8;99;LANMAM;152.9
04/05/2009;8;99;LANMAM;136.9
04/05/2009;8;99;LANMAM;142.4
04/05/2009;8;99;LANMAM;149.3
15/04/2009;15;108;LANATUN;102.4
15/04/2009;15;108;LANATUN;107.7
15/04/2009;15;108;LANATUN;102.9
15/04/2009;15;108;LANATUN;101.3
15/04/2009;15;108;LANATUN;104.0
15/04/2009;15;108;LANATUN;111.9
15/04/2009;15;108;LANATUN;115.8
15/04/2009;15;108;LANATUN;102.3
15/04/2009;15;108;LANATUN;107.7
15/04/2009;15;108;LANATUN;96.7
15/04/2009;15;108;LANATUN;101.7
15/04/2009;15;108;LANATUN;99.8
15/04/2009;15;108;LANATUN;94.2
15/04/2009;15;108;LANATUN;92.5
15/04/2009;15;108;LANATUN;91.9
15/04/2009;15;108;LANATUN;95.8
15/04/2009;15;108;LANATUN;98.0
15/04/2009;15;108;LANATUN;97.8
15/04/2009;15;108;LANATUN;93.5
15/04/2009;15;108;LANATUN;96.2
15/04/2009;15;108;LANATUN;90.1
15/04/2009;15;108;LANATUN;98.9
15/04/2009;15;108;LANATUN;92.8
15/04/2009;15;108;LANATUN;94.5
02/04/2009;22;112;LANMAM;104.0
02/04/2009;22;112;LANMAM;80.0
02/04/2009;22;112;LANMAM;100.0
02/04/2009;22;112;LANMAM;87.0
02/04/2009;22;112;LANMAM;107.0
02/04/2009;22;112;LANMAM;91.0
02/04/2009;22;112;LANMAM;89.0
02/04/2009;22;112;LANMAM;80.0
02/04/2009;22;112;LANMAM;112.0
02/04/2009;22;112;LANMAM;110.0
02/04/2009;22;112;LANMAM;87.0
02/04/2009;22;112;LANMAM;90.0
02/04/2009;22;112;LANMAM;110.0
02/04/2009;22;112;LANMAM;112.0
02/04/2009;22;112;LANMAM;115.0
02/04/2009;22;112;LANMAM;120.0
02/04/2009;22;112;LANMAM;115.0
02/04/2009;22;112;LANMAM;112.0
02/04/2009;22;112;LANMAM;97.0
02/04/2009;22;112;LANMAM;85.0
02/04/2009;22;112;LANMAM;91.0
02/04/2009;22;112;LANMAM;98.0
02/04/2009;22;112;LANMAM;117.0
02/04/2009;22;112;LANMAM;116.0
02/04/2009;22;112;LANMAM;115.0
02/04/2009;22;112;LANMAM;110.0
02/04/2009;22;112;LANMAM;112.0
02/04/2009;22;112;LANMAM;101.0
02/04/2009;22;112;LANMAM;89.0
02/04/2009;22;112;LANMAM;87.0
02/04/2009;22;112;LANMAM;91.0
02/04/2009;22;112;LANMAM;104.0
02/04/2009;22;112;LANMAM;98.0
02/04/2009;22;112;LANMAM;100.0
02/04/2009;22;112;LANMAM;106.0
02/04/2009;22;112;LANMAM;110.0
02/04/2009;22;112;LANMAM;97.0
02/04/2009;22;112;LANMAM;88.0
02/04/2009;22;112;LANMAM;99.0
02/04/2009;22;112;LANMAM;100.0
02/04/2009;22;112;LANMAM;112.0
02/04/2009;22;112;LANMAM;110.0
02/04/2009;22;112;LANMAM;115.0
02/04/2009;22;112;LANMAM;112.0
02/04/2009;22;112;LANMAM;117.0
02/04/2009;22;112;LANMAM;120.0
02/04/2009;22;112;LANMAM;104.0
02/04/2009;22;112;LANMAM;107.0
06/04/2009;19;114;LANMAM;110.0
06/04/2009;19;114;LANMAM;97.0
06/04/2009;19;114;LANMAM;100.0
06/04/2009;19;114;LANMAM;102.0
06/04/2009;19;114;LANMAM;112.0
06/04/2009;19;114;LANMAM;117.0
06/04/2009;19;114;LANMAM;91.0
06/04/2009;19;114;LANMAM;88.0
06/04/2009;19;114;LANMAM;101.0
06/04/2009;19;114;LANMAM;106.0
06/04/2009;19;114;LANMAM;109.0
06/04/2009;19;114;LANMAM;101.0
06/04/2009;19;114;LANMAM;88.0
06/04/2009;19;114;LANMAM;99.0
06/04/2009;19;114;LANMAM;117.0
06/04/2009;19;114;LANMAM;120.0
06/04/2009;19;114;LANMAM;112.0
06/04/2009;19;114;LANMAM;110.0
06/04/2009;19;114;LANMAM;113.0
06/04/2009;19;114;LANMAM;116.0
06/04/2009;19;114;LANMAM;104.0
06/04/2009;19;114;LANMAM;98.0
06/04/2009;19;114;LANMAM;87.0
06/04/2009;19;114;LANMAM;96.0
06/04/2009;19;114;LANMAM;100.0
06/04/2009;19;114;LANMAM;104.0
06/04/2009;19;114;LANMAM;110.0
06/04/2009;19;114;LANMAM;107.0
06/04/2009;19;114;LANMAM;89.0
06/04/2009;19;114;LANMAM;97.0
06/04/2009;19;114;LANMAM;105.0
06/04/2009;19;114;LANMAM;104.0
06/04/2009;19;114;LANMAM;108.0
06/04/2009;19;114;LANMAM;100.0
06/04/2009;19;114;LANMAM;91.0
06/04/2009;19;114;LANMAM;87.0
06/04/2009;19;114;LANMAM;110.0
06/04/2009;19;114;LANMAM;115.0
06/04/2009;19;114;LANMAM;114.0
06/04/2009;19;114;LANMAM;120.0
06/04/2009;19;114;LANMAM;116.0
06/04/2009;19;114;LANMAM;110.0
06/04/2009;19;114;LANMAM;100.0
06/04/2009;19;114;LANMAM;104.0
06/04/2009;19;114;LANMAM;103.0
06/04/2009;19;114;LANMAM;99.0
06/04/2009;19;114;LANMAM;92.0
08/04/2009;19;113;LANMAM;87.0
08/04/2009;19;113;LANMAM;100.0
08/04/2009;19;113;LANMAM;97.0
08/04/2009;19;113;LANMAM;102.0
08/04/2009;19;113;LANMAM;112.0
08/04/2009;19;113;LANMAM;88.0
08/04/2009;19;113;LANMAM;91.0
08/04/2009;19;113;LANMAM;105.0
08/04/2009;19;113;LANMAM;112.0
08/04/2009;19;113;LANMAM;110.0
08/04/2009;19;113;LANMAM;108.0
08/04/2009;19;113;LANMAM;100.0
08/04/2009;19;113;LANMAM;112.0
08/04/2009;19;113;LANMAM;97.0
08/04/2009;19;113;LANMAM;110.0
08/04/2009;19;113;LANMAM;106.0
08/04/2009;19;113;LANMAM;101.0
08/04/2009;19;113;LANMAM;99.0
08/04/2009;19;113;LANMAM;115.0
08/04/2009;19;113;LANMAM;117.0
08/04/2009;19;113;LANMAM;100.0
08/04/2009;19;113;LANMAM;112.0
08/04/2009;19;113;LANMAM;115.0
08/04/2009;19;113;LANMAM;112.0
08/04/2009;19;113;LANMAM;116.0
08/04/2009;19;113;LANMAM;110.0
08/04/2009;19;113;LANMAM;114.0
08/04/2009;19;113;LANMAM;99.0
08/04/2009;19;113;LANMAM;100.0
08/04/2009;19;113;LANMAM;112.0
08/04/2009;19;113;LANMAM;109.0
08/04/2009;19;113;LANMAM;104.0
08/04/2009;19;113;LANMAM;100.0
08/04/2009;19;113;LANMAM;112.0
08/04/2009;19;113;LANMAM;102.0
08/04/2009;19;113;LANMAM;104.0
08/04/2009;19;113;LANMAM;112.0
08/04/2009;19;113;LANMAM;120.0
08/04/2009;19;113;LANMAM;115.0
08/04/2009;19;113;LANMAM;99.0
08/04/2009;19;113;LANMAM;91.0
08/04/2009;19;113;LANMAM;86.0
08/04/2009;19;113;LANMAM;94.0
08/04/2009;19;113;LANMAM;87.0
08/04/2009;19;113;LANMAM;100.0
08/04/2009;19;113;LANMAM;104.0
08/04/2009;19;113;LANMAM;112.0
08/04/2009;19;113;LANMAM;110.0
10/04/2009;18;112;LANMAM;87.0
10/04/2009;18;112;LANMAM;104.0
10/04/2009;18;112;LANMAM;94.0
10/04/2009;18;112;LANMAM;102.0
10/04/2009;18;112;LANMAM;112.0
10/04/2009;18;112;LANMAM;96.0
10/04/2009;18;112;LANMAM;88.0
10/04/2009;18;112;LANMAM;92.0
10/04/2009;18;112;LANMAM;100.0
10/04/2009;18;112;LANMAM;112.0
10/04/2009;18;112;LANMAM;120.0
10/04/2009;18;112;LANMAM;110.0
10/04/2009;18;112;LANMAM;99.0
10/04/2009;18;112;LANMAM;86.0
10/04/2009;18;112;LANMAM;80.0
10/04/2009;18;112;LANMAM;96.0
10/04/2009;18;112;LANMAM;100.0
10/04/2009;18;112;LANMAM;102.0
10/04/2009;18;112;LANMAM;106.0
10/04/2009;18;112;LANMAM;97.0
10/04/2009;18;112;LANMAM;94.0
10/04/2009;18;112;LANMAM;100.0
10/04/2009;18;112;LANMAM;110.0
10/04/2009;18;112;LANMAM;96.0
10/04/2009;18;112;LANMAM;87.0
10/04/2009;18;112;LANMAM;94.0
10/04/2009;18;112;LANMAM;86.0
10/04/2009;18;112;LANMAM;96.0
10/04/2009;18;112;LANMAM;100.0
10/04/2009;18;112;LANMAM;97.0
10/04/2009;18;112;LANMAM;88.0
10/04/2009;18;112;LANMAM;94.0
10/04/2009;18;112;LANMAM;99.0
10/04/2009;18;112;LANMAM;99.0
10/04/2009;18;112;LANMAM;104.0
10/04/2009;18;112;LANMAM;100.0
10/04/2009;18;112;LANMAM;87.0
10/04/2009;18;112;LANMAM;91.0
10/04/2009;18;112;LANMAM;99.0
10/04/2009;18;112;LANMAM;87.0
10/04/2009;18;112;LANMAM;94.0
10/04/2009;18;112;LANMAM;100.0
10/04/2009;18;112;LANMAM;112.0
10/04/2009;18;112;LANMAM;114.0
10/04/2009;18;112;LANMAM;100.0
10/04/2009;18;112;LANMAM;94.0
17/04/2009;18;110;LANMAM;87.0
17/04/2009;18;110;LANMAM;100.0
17/04/2009;18;110;LANMAM;75.0
17/04/2009;18;110;LANMAM;86.0
17/04/2009;18;110;LANMAM;68.0
17/04/2009;18;110;LANMAM;99.0
17/04/2009;18;110;LANMAM;100.0
17/04/2009;18;110;LANMAM;104.0
17/04/2009;18;110;LANMAM;87.0
17/04/2009;18;110;LANMAM;88.0
17/04/2009;18;110;LANMAM;99.0
17/04/2009;18;110;LANMAM;87.0
17/04/2009;18;110;LANMAM;80.0
17/04/2009;18;110;LANMAM;94.0
17/04/2009;18;110;LANMAM;96.0
17/04/2009;18;110;LANMAM;80.0
17/04/2009;18;110;LANMAM;79.0
17/04/2009;18;110;LANMAM;68.0
17/04/2009;18;110;LANMAM;74.0
17/04/2009;18;110;LANMAM;100.0
17/04/2009;18;110;LANMAM;100.0
17/04/2009;18;110;LANMAM;87.0
17/04/2009;18;110;LANMAM;88.0
17/04/2009;18;110;LANMAM;94.0
17/04/2009;18;110;LANMAM;80.0
17/04/2009;18;110;LANMAM;69.0
17/04/2009;18;110;LANMAM;79.0
17/04/2009;18;110;LANMAM;89.0
17/04/2009;18;110;LANMAM;80.0
17/04/2009;18;110;LANMAM;94.0
17/04/2009;18;110;LANMAM;100.0
17/04/2009;18;110;LANMAM;110.0
17/04/2009;18;110;LANMAM;79.0
17/04/2009;18;110;LANMAM;80.0
17/04/2009;18;110;LANMAM;75.0
17/04/2009;18;110;LANMAM;78.0
17/04/2009;18;110;LANMAM;88.0
17/04/2009;18;110;LANMAM;94.0
17/04/2009;18;110;LANMAM;100.0
17/04/2009;18;110;LANMAM;89.0
17/04/2009;18;110;LANMAM;88.0
17/04/2009;18;110;LANMAM;94.0
17/04/2009;18;110;LANMAM;69.0
17/04/2009;18;110;LANMAM;78.0
17/04/2009;18;110;LANMAM;69.0
17/04/2009;18;110;LANMAM;87.0
17/04/2009;18;110;LANMAM;94.0
17/04/2009;18;110;LANMAM;100.0
17/04/2009;18;110;LANMAM;98.0
17/04/2009;18;110;LANMAM;110.0
17/04/2009;18;110;LANMAM;104.0
17/04/2009;18;110;LANMAM;97.0
17/04/2009;18;110;LANMAM;86.0
17/04/2009;18;110;LANMAM;80.0
18/04/2009;18;110;LANMAM;87.0
18/04/2009;18;110;LANMAM;79.0
18/04/2009;18;110;LANMAM;88.0
18/04/2009;18;110;LANMAM;84.0
18/04/2009;18;110;LANMAM;82.0
18/04/2009;18;110;LANMAM;66.0
18/04/2009;18;110;LANMAM;65.0
18/04/2009;18;110;LANMAM;72.0
18/04/2009;18;110;LANMAM;78.0
18/04/2009;18;110;LANMAM;74.0
18/04/2009;18;110;LANMAM;81.0
18/04/2009;18;110;LANMAM;100.0
18/04/2009;18;110;LANMAM;110.0
18/04/2009;18;110;LANMAM;99.0
18/04/2009;18;110;LANMAM;112.0
18/04/2009;18;110;LANMAM;67.0
18/04/2009;18;110;LANMAM;88.0
18/04/2009;18;110;LANMAM;84.0
18/04/2009;18;110;LANMAM;80.0
18/04/2009;18;110;LANMAM;75.0
18/04/2009;18;110;LANMAM;66.0
18/04/2009;18;110;LANMAM;87.0
18/04/2009;18;110;LANMAM;69.0
18/04/2009;18;110;LANMAM;72.0
18/04/2009;18;110;LANMAM;70.0
18/04/2009;18;110;LANMAM;79.0
18/04/2009;18;110;LANMAM;100.0
18/04/2009;18;110;LANMAM;112.0
18/04/2009;18;110;LANMAM;84.0
18/04/2009;18;110;LANMAM;69.0
18/04/2009;18;110;LANMAM;70.0
18/04/2009;18;110;LANMAM;75.0
18/04/2009;18;110;LANMAM;100.0
18/04/2009;18;110;LANMAM;104.0
18/04/2009;18;110;LANMAM;105.0
18/04/2009;18;110;LANMAM;89.0
18/04/2009;18;110;LANMAM;90.0
18/04/2009;18;110;LANMAM;94.0
18/04/2009;18;110;LANMAM;78.0
18/04/2009;18;110;LANMAM;90.0
18/04/2009;18;110;LANMAM;100.0
18/04/2009;18;110;LANMAM;104.0
18/04/2009;18;110;LANMAM;110.0
18/04/2009;18;110;LANMAM;81.0
18/04/2009;18;110;LANMAM;85.0
18/04/2009;18;110;LANMAM;66.0
18/04/2009;18;110;LANMAM;69.0
18/04/2009;18;110;LANMAM;61.0
18/04/2009;18;110;LANMAM;74.0
18/04/2009;18;110;LANMAM;76.0
18/04/2009;18;110;LANMAM;78.0
18/04/2009;18;110;LANMAM;80.0
18/04/2009;18;110;LANMAM;94.0
18/04/2009;18;110;LANMAM;110.0
18/04/2009;18;110;LANMAM;100.0
18/04/2009;18;110;LANMAM;104.0
18/04/2009;18;110;LANMAM;97.0
18/04/2009;18;110;LANMAM;100.0
18/04/2009;18;110;LANMAM;87.0
20/04/2009;19;108;LANMAM;87.0
20/04/2009;19;108;LANMAM;74.0
20/04/2009;19;108;LANMAM;100.0
20/04/2009;19;108;LANMAM;86.0
20/04/2009;19;108;LANMAM;79.0
20/04/2009;19;108;LANMAM;101.0
20/04/2009;19;108;LANMAM;97.0
20/04/2009;19;108;LANMAM;95.0
20/04/2009;19;108;LANMAM;86.0
20/04/2009;19;108;LANMAM;92.0
20/04/2009;19;108;LANMAM;94.0
20/04/2009;19;108;LANMAM;104.0
20/04/2009;19;108;LANMAM;69.0
20/04/2009;19;108;LANMAM;75.0
20/04/2009;19;108;LANMAM;76.0
20/04/2009;19;108;LANMAM;87.0
20/04/2009;19;108;LANMAM;81.0
20/04/2009;19;108;LANMAM;93.0
20/04/2009;19;108;LANMAM;97.0
20/04/2009;19;108;LANMAM;101.0
20/04/2009;19;108;LANMAM;80.0
20/04/2009;19;108;LANMAM;94.0
20/04/2009;19;108;LANMAM;101.0
20/04/2009;19;108;LANMAM;94.0
20/04/2009;19;108;LANMAM;99.0
20/04/2009;19;108;LANMAM;74.0
20/04/2009;19;108;LANMAM;75.0
20/04/2009;19;108;LANMAM;87.0
20/04/2009;19;108;LANMAM;64.0
20/04/2009;19;108;LANMAM;99.0
20/04/2009;19;108;LANMAM;96.0
20/04/2009;19;108;LANMAM;102.0
20/04/2009;19;108;LANMAM;100.0
20/04/2009;19;108;LANMAM;98.0
20/04/2009;19;108;LANMAM;112.0
20/04/2009;19;108;LANMAM;104.0
20/04/2009;19;108;LANMAM;69.0
20/04/2009;19;108;LANMAM;74.0
20/04/2009;19;108;LANMAM;88.0
20/04/2009;19;108;LANMAM;100.0
20/04/2009;19;108;LANMAM;69.0
20/04/2009;19;108;LANMAM;68.0
20/04/2009;19;108;LANMAM;76.0
20/04/2009;19;108;LANMAM;81.0
20/04/2009;19;108;LANMAM;84.0
20/04/2009;19;108;LANMAM;79.0
20/04/2009;19;108;LANMAM;100.0
20/04/2009;19;108;LANMAM;101.0
20/04/2009;19;108;LANMAM;99.0
20/04/2009;19;108;LANMAM;112.0
20/04/2009;19;108;LANMAM;87.0
20/04/2009;19;108;LANMAM;88.0
20/04/2009;19;108;LANMAM;94.0
20/04/2009;19;108;LANMAM;69.0
20/04/2009;19;108;LANMAM;76.0
20/04/2009;19;108;LANMAM;79.0
20/04/2009;19;108;LANMAM;81.0
13/04/2009;18;114;LANATUN;112.0
13/04/2009;18;114;LANATUN;110.0
13/04/2009;18;114;LANATUN;100.0
13/04/2009;18;114;LANATUN;112.0
13/04/2009;18;114;LANATUN;97.0
13/04/2009;18;114;LANATUN;98.0
13/04/2009;18;114;LANATUN;100.0
13/04/2009;18;114;LANATUN;107.0
13/04/2009;18;114;LANATUN;100.0
13/04/2009;18;114;LANATUN;99.0
13/04/2009;18;114;LANATUN;111.0
13/04/2009;18;114;LANATUN;115.0
13/04/2009;18;114;LANATUN;116.0
13/04/2009;18;114;LANATUN;112.0
13/04/2009;18;114;LANATUN;116.0
13/04/2009;18;114;LANATUN;106.0
13/04/2009;18;114;LANATUN;100.0
13/04/2009;18;114;LANATUN;97.0
13/04/2009;18;114;LANATUN;104.0
13/04/2009;18;114;LANATUN;101.0
13/04/2009;18;114;LANATUN;110.0
13/04/2009;18;114;LANATUN;97.0
13/04/2009;18;114;LANATUN;89.0
13/04/2009;18;114;LANATUN;95.0
13/04/2009;18;114;LANATUN;110.0
13/04/2009;18;114;LANATUN;104.0
13/04/2009;18;114;LANATUN;103.0
13/04/2009;18;114;LANATUN;109.0
13/04/2009;18;114;LANATUN;112.0
13/04/2009;18;114;LANATUN;110.0
13/04/2009;18;114;LANATUN;117.0
13/04/2009;18;114;LANATUN;103.0
13/04/2009;18;114;LANATUN;109.0
13/04/2009;18;114;LANATUN;112.0
13/04/2009;18;114;LANATUN;120.0
13/04/2009;18;114;LANATUN;116.0
13/04/2009;18;114;LANATUN;112.0
13/04/2009;18;114;LANATUN;120.0
13/04/2009;18;114;LANATUN;116.0
13/04/2009;18;114;LANATUN;107.0
13/04/2009;18;114;LANATUN;104.0
13/04/2009;18;114;LANATUN;112.0
13/04/2009;18;114;LANATUN;110.0
13/04/2009;18;114;LANATUN;115.0
13/04/2009;18;114;LANATUN;104.0
13/04/2009;18;114;LANATUN;110.0
13/04/2009;18;114;LANATUN;112.0
13/04/2009;18;114;LANATUN;115.0
13/04/2009;18;114;LANATUN;120.0
13/04/2009;18;114;LANATUN;100.0
13/04/2009;18;114;LANATUN;111.0
13/04/2009;18;114;LANATUN;104.0
13/04/2009;18;114;LANATUN;99.0
06/04/2009;23;112;LANMAM;68
06/04/2009;23;112;LANMAM;70
06/04/2009;23;112;LANMAM;54
06/04/2009;23;112;LANMAM;45
06/04/2009;23;112;LANMAM;65
06/04/2009;23;112;LANMAM;58
06/04/2009;23;112;LANMAM;72
06/04/2009;23;112;LANMAM;80
06/04/2009;23;112;LANMAM;77
06/04/2009;23;112;LANMAM;64
06/04/2009;23;112;LANMAM;65
06/04/2009;23;112;LANMAM;64
06/04/2009;23;112;LANMAM;60
06/04/2009;23;112;LANMAM;56
06/04/2009;23;112;LANMAM;50
06/04/2009;23;112;LANMAM;65
06/04/2009;23;112;LANMAM;65
06/04/2009;23;112;LANMAM;72
06/04/2009;23;112;LANMAM;68
06/04/2009;23;112;LANMAM;71
06/04/2009;23;112;LANMAM;66
06/04/2009;23;112;LANMAM;65
06/04/2009;23;112;LANMAM;70
06/04/2009;23;112;LANMAM;60
06/04/2009;23;112;LANMAM;62
06/04/2009;23;112;LANMAM;79
06/04/2009;23;112;LANMAM;64
06/04/2009;23;112;LANMAM;60
06/04/2009;23;112;LANMAM;58
06/04/2009;23;112;LANMAM;49
06/04/2009;23;112;LANMAM;63
06/04/2009;23;112;LANMAM;66
06/04/2009;23;112;LANMAM;65
06/04/2009;23;112;LANMAM;65
06/04/2009;23;112;LANMAM;72
06/04/2009;23;112;LANMAM;80
06/04/2009;23;112;LANMAM;53
06/04/2009;23;112;LANMAM;63
06/04/2009;23;112;LANMAM;68
06/04/2009;23;112;LANMAM;65
06/04/2009;23;112;LANMAM;65
06/04/2009;23;112;LANMAM;67
06/04/2009;23;112;LANMAM;70
06/04/2009;23;112;LANMAM;69
06/04/2009;23;112;LANMAM;64
06/04/2009;23;112;LANMAM;60
06/04/2009;23;112;LANMAM;63
06/04/2009;23;112;LANMAM;68
18/04/2009;18;114;LANATUN;88
18/04/2009;18;114;LANATUN;85
18/04/2009;18;114;LANATUN;90
18/04/2009;18;114;LANATUN;79
18/04/2009;18;114;LANATUN;85
18/04/2009;18;114;LANATUN;85
18/04/2009;18;114;LANATUN;87
18/04/2009;18;114;LANATUN;93
18/04/2009;18;114;LANATUN;75
18/04/2009;18;114;LANATUN;80
18/04/2009;18;114;LANATUN;83
18/04/2009;18;114;LANATUN;85
18/04/2009;18;114;LANATUN;85
18/04/2009;18;114;LANATUN;93
18/04/2009;18;114;LANATUN;90
18/04/2009;18;114;LANATUN;85
18/04/2009;18;114;LANATUN;80
18/04/2009;18;114;LANATUN;84
18/04/2009;18;114;LANATUN;88
18/04/2009;18;114;LANATUN;79
18/04/2009;18;114;LANATUN;80
18/04/2009;18;114;LANATUN;75
18/04/2009;18;114;LANATUN;84
18/04/2009;18;114;LANATUN;93
18/04/2009;18;114;LANATUN;80
18/04/2009;18;114;LANATUN;85
18/04/2009;18;114;LANATUN;85
18/04/2009;18;114;LANATUN;80
18/04/2009;18;114;LANATUN;93
18/04/2009;18;114;LANATUN;90
18/04/2009;18;114;LANATUN;84
18/04/2009;18;114;LANATUN;85
18/04/2009;18;114;LANATUN;92
18/04/2009;18;114;LANATUN;80
18/04/2009;18;114;LANATUN;83
22/04/2009;17;114;LANMAM;125
22/04/2009;17;114;LANMAM;100
22/04/2009;17;114;LANMAM;115
22/04/2009;17;114;LANMAM;118
22/04/2009;17;114;LANMAM;120
22/04/2009;17;114;LANMAM;115
22/04/2009;17;114;LANMAM;123
22/04/2009;17;114;LANMAM;123
22/04/2009;17;114;LANMAM;125
22/04/2009;17;114;LANMAM;118
22/04/2009;17;114;LANMAM;120
22/04/2009;17;114;LANMAM;120
22/04/2009;17;114;LANMAM;121
22/04/2009;17;114;LANMAM;110
22/04/2009;17;114;LANMAM;130
22/04/2009;17;114;LANMAM;125
22/04/2009;17;114;LANMAM;132
22/04/2009;17;114;LANMAM;115
22/04/2009;17;114;LANMAM;100
22/04/2009;17;114;LANMAM;120
22/04/2009;17;114;LANMAM;118
22/04/2009;17;114;LANMAM;111
22/04/2009;17;114;LANMAM;110
22/04/2009;17;114;LANMAM;131
22/04/2009;17;114;LANMAM;116
22/04/2009;17;114;LANMAM;100
22/04/2009;17;114;LANMAM;120
24/04/2009;17;114;LANMAM;115
24/04/2009;17;114;LANMAM;118
24/04/2009;17;114;LANMAM;123
24/04/2009;17;114;LANMAM;135
24/04/2009;17;114;LANMAM;118
24/04/2009;17;114;LANMAM;115
24/04/2009;17;114;LANMAM;110
24/04/2009;17;114;LANMAM;100
24/04/2009;17;114;LANMAM;128
24/04/2009;17;114;LANMAM;125
24/04/2009;17;114;LANMAM;130
24/04/2009;17;114;LANMAM;119
24/04/2009;17;114;LANMAM;112
24/04/2009;17;114;LANMAM;118
24/04/2009;17;114;LANMAM;125
24/04/2009;17;114;LANMAM;129
24/04/2009;17;114;LANMAM;130
24/04/2009;17;114;LANMAM;116
24/04/2009;17;114;LANMAM;117
24/04/2009;17;114;LANMAM;123
24/04/2009;17;114;LANMAM;130
27/05/2009;26;110;LANATUN;80
27/05/2009;26;110;LANATUN;83
27/05/2009;26;110;LANATUN;85
27/05/2009;26;110;LANATUN;79
27/05/2009;26;110;LANATUN;84
27/05/2009;26;110;LANATUN;93
27/05/2009;26;110;LANATUN;100
27/05/2009;26;110;LANATUN;86
27/05/2009;26;110;LANATUN;85
27/05/2009;26;110;LANATUN;85
27/05/2009;26;110;LANATUN;80
27/05/2009;26;110;LANATUN;76
27/05/2009;26;110;LANATUN;87
27/05/2009;26;110;LANATUN;94
27/05/2009;26;110;LANATUN;88
27/05/2009;26;110;LANATUN;79
27/05/2009;26;110;LANATUN;83
27/05/2009;26;110;LANATUN;89
27/05/2009;26;110;LANATUN;75
27/05/2009;26;110;LANATUN;84
27/05/2009;26;110;LANATUN;80
27/05/2009;26;110;LANATUN;83
27/05/2009;26;110;LANATUN;85
27/05/2009;26;110;LANATUN;94
27/05/2009;26;110;LANATUN;82
27/05/2009;26;110;LANATUN;80
27/05/2009;26;110;LANATUN;85
27/05/2009;26;110;LANATUN;83
27/05/2009;26;110;LANATUN;88
27/05/2009;26;110;LANATUN;83
27/05/2009;26;110;LANATUN;90
27/05/2009;26;110;LANATUN;73
30/05/2009;26;110;LANATUN;85
30/05/2009;26;110;LANATUN;93
30/05/2009;26;110;LANATUN;88
30/05/2009;26;110;LANATUN;92
30/05/2009;26;110;LANATUN;90
30/05/2009;26;110;LANATUN;90
30/05/2009;26;110;LANATUN;86
30/05/2009;26;110;LANATUN;89
30/05/2009;26;110;LANATUN;88
30/05/2009;26;110;LANATUN;88
30/05/2009;26;110;LANATUN;88
30/05/2009;26;110;LANATUN;84
30/05/2009;26;110;LANATUN;93
30/05/2009;26;110;LANATUN;88
30/05/2009;26;110;LANATUN;95
30/05/2009;26;110;LANATUN;95
30/05/2009;26;110;LANATUN;95
30/05/2009;26;110;LANATUN;83
30/05/2009;26;110;LANATUN;80
30/05/2009;26;110;LANATUN;84
30/05/2009;26;110;LANATUN;86
30/05/2009;26;110;LANATUN;93
30/05/2009;26;110;LANATUN;95
30/05/2009;26;110;LANATUN;95
30/05/2009;26;110;LANATUN;95
30/05/2009;26;110;LANATUN;86
30/05/2009;26;110;LANATUN;93
30/05/2009;26;110;LANATUN;88
30/05/2009;26;110;LANATUN;93
30/05/2009;26;110;LANATUN;95
30/05/2009;26;110;LANATUN;84
30/05/2009;26;110;LANATUN;87
30/05/2009;26;110;LANATUN;86
30/05/2009;26;110;LANATUN;86
30/05/2009;26;110;LANATUN;85
30/05/2009;26;110;LANATUN;93
30/05/2009;26;110;LANATUN;90
30/05/2009;26;110;LANATUN;84
30/05/2009;26;110;LANATUN;88
30/05/2009;26;110;LANATUN;79
30/05/2009;26;110;LANATUN;86
06/06/2009;26;110;LANATUN;90
06/06/2009;26;110;LANATUN;95
06/06/2009;26;110;LANATUN;95
06/06/2009;26;110;LANATUN;100
06/06/2009;26;110;LANATUN;89
06/06/2009;26;110;LANATUN;93
06/06/2009;26;110;LANATUN;93
06/06/2009;26;110;LANATUN;95
06/06/2009;26;110;LANATUN;101
06/06/2009;26;110;LANATUN;100
06/06/2009;26;110;LANATUN;98
06/06/2009;26;110;LANATUN;79
06/06/2009;26;110;LANATUN;86
06/06/2009;26;110;LANATUN;85
06/06/2009;26;110;LANATUN;69
06/06/2009;26;110;LANATUN;93
06/06/2009;26;110;LANATUN;95
06/06/2009;26;110;LANATUN;100
06/06/2009;26;110;LANATUN;86
06/06/2009;26;110;LANATUN;94
06/06/2009;26;110;LANATUN;89
06/06/2009;26;110;LANATUN;96
06/06/2009;26;110;LANATUN;98
06/06/2009;26;110;LANATUN;93
